"","YEAR","state_name","staterate_year","time_since_legalization","state_pop","time_leg_chunked"
"483",2010,"MN",0.0197274011089813,NA,5310934,NA
"484",2010,"MO",0.0183791337067992,NA,5996089,NA
"485",2010,"MS",0.00465100880312442,NA,2970615,NA
"486",2010,"MT",0.00136425025030282,NA,99073,NA
"487",2010,"NC",0.0289769036428336,NA,9574586,NA
"488",2010,"ND",0.0014213318507339,NA,674752,NA
"489",2010,"NE",0.003698887707934,NA,1829591,NA
"490",2010,"NH",0.00641026372841031,1,1316807,2
"491",2010,"NJ",0.0253213979512272,NA,8799451,NA
"492",2010,"NM",0.0080953125731358,NA,2064614,NA
"493",2010,"NV",0.00965021536887843,NA,2702483,NA
"494",2010,"NY",0.0711487900413157,NA,19399956,NA
"495",2010,"OH",0.0307430083601712,NA,11539449,NA
"496",2010,"OK",0.00897208595575719,NA,3760014,NA
"497",2010,"OR",0.0160798868414353,NA,3837614,NA
"498",2010,"PA",0.037706963612763,NA,12711406,NA
"499",2010,"RI",0.00666142277030706,NA,1053994,NA
"500",2010,"SC",0.00817751007775656,NA,4635846,NA
"501",2010,"SD",0.000724936325474719,NA,816193,NA
"502",2010,"TN",0.0155513112214435,NA,6355518,NA
"503",2010,"TX",0.0765281600659407,NA,25241897,NA
"504",2010,"UT",0.00651986040123799,NA,2775413,NA
"505",2010,"VA",0.0171884115218069,NA,8024004,NA
"506",2010,"VT",0.00346028661813208,1,625886,2
"507",2010,"WA",0.0288570322819283,NA,6743009,NA
"508",2010,"WI",0.0134233091573728,NA,5690538,NA
"509",2010,"WV",0.00311893864755422,NA,1854265,NA
"510",2010,"WY",0.000289974530189888,NA,564531,NA
"511",2011,"AK",0.00300907151571328,NA,722349,NA
"512",2011,"AL",0.0100109276209819,NA,4799642,NA
"513",2011,"AR",0.00276825492026926,NA,2941038,NA
"514",2011,"AZ",0.0218336593444791,NA,6473416,NA
"515",2011,"CA",0.157005604665481,NA,37636311,NA
"516",2011,"CO",0.02079201397645,NA,51219,NA
"517",2011,"CT",0.0165368301720476,3,3588632,4
"518",2011,"DC",0.00969400389395891,2,62029,2
"519",2011,"DE",0.00375878355813335,NA,90759,NA
"520",2011,"FL",0.0730355840597589,NA,19055607,NA
"521",2011,"GA",0.0340244315251642,NA,980363,NA
"522",2011,"HI",0.00444829145169242,NA,1379562,NA
"523",2011,"IA",0.00510031374313048,2,3066772,2
"524",2011,"ID",0.00278075012097626,NA,1584272,NA
"525",2011,"IL",0.0419395732093809,NA,12867783,NA
"526",2011,"IN",0.0151907562777024,NA,651725,NA
"527",2011,"KS",0.00702230279733466,NA,2869677,NA
"528",2011,"KY",0.010777678573457,NA,4370817,NA
"529",2011,"LA",0.00980191699097392,NA,4576244,NA
"530",2011,"MA",0.0373561064045855,8,6614218,7
"531",2011,"MD",0.021708707337409,NA,5840241,NA
"532",2011,"ME",0.0235114240212282,NA,1328473,NA
"533",2011,"MI",0.00368494828122835,NA,9883053,NA
"534",2011,"MN",0.0185303826484827,NA,534662,NA
"535",2011,"MO",0.0158768563892505,NA,6011182,NA
"536",2011,"MS",0.00399960015357738,NA,2979147,NA
"537",2011,"MT",0.0020787470267102,NA,997518,NA
"538",2011,"NC",0.0278268119744916,NA,9658913,NA
"539",2011,"ND",0.000644070800079061,NA,685526,NA
"540",2011,"NE",0.00502193475687747,NA,1840914,NA
"541",2011,"NH",0.0063452901044826,2,1320444,2
"542",2011,"NJ",0.0250937708016694,NA,8828552,NA
"543",2011,"NM",0.00867280521799581,NA,2080707,NA
"544",2011,"NV",0.00773907294698173,NA,2713114,NA
"545",2011,"NY",0.0734683723751559,0,19499921,NA
"546",2011,"OH",0.0326374642466871,NA,11545735,NA
"547",2011,"OK",0.00860351365043881,NA,3788824,NA
"548",2011,"OR",0.0225708761861921,NA,3872672,NA
"549",2011,"PA",0.0382784794022296,NA,12747052,NA
"550",2011,"RI",0.00337029640887932,NA,1053829,NA
"551",2011,"SC",0.00709954585625067,NA,4672655,NA
"552",2011,"SD",0.000495264318932047,NA,82374,NA
"553",2011,"TN",0.0128212118527202,NA,6400298,NA
"554",2011,"TX",0.0613593869627348,NA,25645504,NA
"555",2011,"UT",0.010371016586811,NA,2814797,NA
"556",2011,"VA",0.0224436523244481,NA,8102437,NA
"557",2011,"VT",0.00554332540456052,2,627197,2
"558",2011,"WA",0.0260752120208375,NA,6827479,NA
"559",2011,"WI",0.0148204439658404,NA,570584,NA
"560",2011,"WV",0.00191403756284518,NA,1856606,NA
"561",2011,"WY",0.000506623592302048,NA,567491,NA
"562",2012,"AK",0.00186161066169952,NA,73081,NA
"563",2012,"AL",0.0102607536586043,NA,4816632,NA
"564",2012,"AR",0.00346154914203566,NA,2952876,NA
"565",2012,"AZ",0.026922329288273,NA,6556344,NA
"566",2012,"CA",0.150741333310548,NA,37944551,NA
"567",2012,"CO",0.0179592560392871,NA,519366,NA
"568",2012,"CT",0.0129949609414217,4,3595211,4
"569",2012,"DC",0.0076536442924491,3,635737,4
"570",2012,"DE",0.00343271179959969,NA,915518,NA
"571",2012,"FL",0.0747517318426207,NA,19302016,NA
"572",2012,"GA",0.0328339844876459,NA,990358,NA
"573",2012,"HI",0.00479233909296946,NA,1395199,NA
"574",2012,"IA",0.00728303103966096,3,3076844,4
"575",2012,"ID",0.00364525369384996,NA,159591,NA
"576",2012,"IL",0.0382522007164478,NA,12883029,NA
"577",2012,"IN",0.020190411904055,NA,6538989,NA
"578",2012,"KS",0.00569590915596303,NA,2886024,NA
"579",2012,"KY",0.0104497984590179,NA,4387865,NA
"580",2012,"LA",0.00904424502769453,NA,4602067,NA
"581",2012,"MA",0.0357753934161143,9,6664269,7
"582",2012,"MD",0.0198849496841777,0,5888375,NA
"583",2012,"ME",0.0239392664207304,0,1328094,NA
"584",2012,"MI",0.008411959593543,NA,9898289,NA
"585",2012,"MN",0.0227505270825367,NA,53775,NA
"586",2012,"MO",0.0153051524854585,NA,6026027,NA
"587",2012,"MS",0.00569697720568288,NA,2984599,NA
"588",2012,"MT",0.0015379915965848,NA,1004168,NA
"589",2012,"NC",0.0269340778351914,NA,975181,NA
"590",2012,"ND",0.000641897881630186,NA,702227,NA
"591",2012,"NE",0.00311656908252393,NA,1853691,NA
"592",2012,"NH",0.00398062130588303,3,1324677,4
"593",2012,"NJ",0.0238484821945431,NA,8845671,NA
"594",2012,"NM",0.009755566141115,NA,2087715,NA
"595",2012,"NV",0.0088851056194368,NA,274467,NA
"596",2012,"NY",0.0793422095385384,1,19574362,2
"597",2012,"OH",0.0289089017671951,NA,11550971,NA
"598",2012,"OK",0.00502303783245718,NA,381932,NA
"599",2012,"OR",0.0192120783606718,NA,3900102,NA
"600",2012,"PA",0.0374394148796415,NA,12769123,NA
"601",2012,"RI",0.0049749755950639,NA,1054893,NA
"602",2012,"SC",0.0114580373945568,NA,4719027,NA
"603",2012,"SD",0.00168538245792418,NA,833859,NA
"604",2012,"TN",0.0168132386898875,NA,6455752,NA
"605",2012,"TX",0.0631131940454092,NA,2608412,NA
"606",2012,"UT",0.00524626022390594,NA,2854146,NA
"607",2012,"VA",0.0195100642325102,NA,8187456,NA
"608",2012,"VT",0.0033526080706109,3,626361,4
"609",2012,"WA",0.0315448484757862,0,6898599,NA
"610",2012,"WI",0.0141965168762536,NA,5720825,NA
"611",2012,"WV",0.00472718806005857,NA,1857446,NA
"612",2012,"WY",0.000760451400533598,NA,576656,NA
"613",2013,"AK",0.00164432539091377,NA,737626,NA
"614",2013,"AL",0.0090423842437087,NA,4831586,NA
"615",2013,"AR",0.00852660012536224,NA,2960459,NA
"616",2013,"AZ",0.0255826111887208,NA,663469,NA
"617",2013,"CA",0.14734279827641,0,38253768,NA
"618",2013,"CO",0.0263443414125458,NA,5270774,NA
"619",2013,"CT",0.00942184394930418,5,3595792,6
"620",2013,"DC",0.00833546486624748,4,651559,4
"621",2013,"DE",0.00272789366133643,0,924062,NA
"622",2013,"FL",0.0726342092762439,NA,19551678,NA
"623",2013,"GA",0.0340164544971597,NA,9975592,NA
"624",2013,"HI",0.00606573366425967,0,1408822,NA
"625",2013,"IA",0.00327178590602329,4,3093935,4
"626",2013,"ID",0.00175675789627539,NA,1612053,NA
"627",2013,"IL",0.0351393741444589,0,12895778,NA
"628",2013,"IN",0.0180679036116132,NA,6570575,NA
"629",2013,"KS",0.00485989504425624,NA,2894306,NA
"630",2013,"KY",0.0113261695088667,NA,4406906,NA
"631",2013,"LA",0.00892854633203005,NA,462604,NA
"632",2013,"MA",0.0192090935410336,10,6715158,7
"633",2013,"MD",0.0187579581132701,1,5925197,2
"634",2013,"ME",0.025041529756668,1,1328543,2
"635",2013,"MI",0.00630465273815313,NA,9914802,NA
"636",2013,"MN",0.017570389775388,0,5414722,NA
"637",2013,"MO",0.0186469310142255,NA,6042989,NA
"638",2013,"MS",0.00321416424702546,NA,2989839,NA
"639",2013,"MT",0.00153329829186916,NA,1014158,NA
"640",2013,"NC",0.0275951530346939,NA,9846717,NA
"641",2013,"ND",0.000697081533242076,NA,723149,NA
"642",2013,"NE",0.00426821898479069,NA,1865813,NA
"643",2013,"NH",0.00331254268921688,4,1327272,4
"644",2013,"NJ",0.0304916954540727,0,8857821,NA
"645",2013,"NM",0.00800519438174771,0,2092833,NA
"646",2013,"NV",0.00930097900604044,NA,2776956,NA
"647",2013,"NY",0.0614078236158856,2,19626488,2
"648",2013,"OH",0.0374147269717148,NA,11579692,NA
"649",2013,"OK",0.00666724756794437,NA,3853891,NA
"650",2013,"OR",0.0194775261475845,NA,392411,NA
"651",2013,"PA",0.044832461512948,NA,12779538,NA
"652",2013,"RI",0.00702281536615051,0,105556,NA
"653",2013,"SC",0.0139289820079883,NA,4766469,NA
"654",2013,"SD",0.000812324851237741,NA,842751,NA
"655",2013,"TN",0.0176729844365304,NA,6496943,NA
"656",2013,"TX",0.0810385390520253,NA,26479646,NA
"657",2013,"UT",0.00545578732267286,NA,2898773,NA
"658",2013,"VA",0.0246733133016086,NA,8255861,NA
"659",2013,"VT",0.00236951505049625,4,626603,4
"660",2013,"WA",0.0284580725133443,1,6966252,2
"661",2013,"WI",0.0143955769052391,NA,5738012,NA
"662",2013,"WV",0.00485286801267114,NA,1854768,NA
"663",2013,"WY",0.00053545980678474,NA,58262,NA
"664",2014,"AK",0.00389203122076072,0,737075,NA
"665",2014,"AL",0.00647263354239733,NA,4843737,NA
"666",2014,"AR",0.0060561152729402,NA,2968759,NA
"667",2014,"AZ",0.0231605285556474,0,6732873,NA
"668",2014,"CA",0.125246741800928,1,38586706,2
"669",2014,"CO",0.0215020010986424,0,5352637,NA
"670",2014,"CT",0.00647112441823263,6,3595697,6
"671",2014,"DC",0.00822019932511967,5,663603,6
"672",2014,"DE",0.0046933761522163,1,933131,2
"673",2014,"FL",0.0784110733494709,NA,1985388,NA
"674",2014,"GA",0.0406573141211766,NA,10071204,NA
"675",2014,"HI",0.00410783597631279,1,1415335,2
"676",2014,"IA",0.00620250031691607,5,3110643,6
"677",2014,"ID",0.00442022467840564,0,1632248,NA
"678",2014,"IL",0.0378337428090234,1,12885092,2
"679",2014,"IN",0.0220543405429225,0,6596019,NA
"680",2014,"KS",0.00461791994398131,0,2901861,NA
"681",2014,"KY",0.00884497672930538,NA,4416992,NA
"682",2014,"LA",0.0128290645241128,NA,4645938,NA
"683",2014,"MA",0.026359871784811,11,6764864,7
"684",2014,"MD",0.0146686868808818,2,5960064,2
"685",2014,"ME",0.0274117313276067,2,1331217,2
"686",2014,"MI",0.00926753149542132,NA,9932033,NA
"687",2014,"MN",0.0193696086539216,1,5452665,2
"688",2014,"MO",0.0159061686959356,NA,605913,NA
"689",2014,"MS",0.00418329218454778,NA,2991892,NA
"690",2014,"MT",0.00114089786851303,0,1022657,NA
"691",2014,"NC",0.0359322463615016,0,9937295,NA
"692",2014,"ND",0.00142763145980599,NA,738736,NA
"693",2014,"NE",0.00666580143547891,NA,1879955,NA
"694",2014,"NH",0.00412443634212448,5,1334257,6
"695",2014,"NJ",0.023715886248257,1,8867277,2
"696",2014,"NM",0.0101579147525942,1,2090236,2
"697",2014,"NV",0.0104612487096988,0,2818935,NA
"698",2014,"NY",0.0698784853222584,3,19653431,4
"699",2014,"OH",0.0364302573358526,NA,11606573,NA
"700",2014,"OK",0.00884195848097598,0,3879187,NA
"701",2014,"OR",0.0170063202120018,0,3965447,NA
"702",2014,"PA",0.0403494527915779,0,12792392,NA
"703",2014,"RI",0.00397503304981921,1,1056511,2
"704",2014,"SC",0.0121227944150333,0,4826858,NA
"705",2014,"SD",0.00151968803385267,NA,84967,NA
"706",2014,"TN",0.0176220428711993,NA,6544617,NA
"707",2014,"TX",0.083065212273405,NA,26963092,NA
"708",2014,"UT",0.00524420647233172,0,2938327,NA
"709",2014,"VA",0.0220603770395813,0,831543,NA
"710",2014,"VT",0.000594594920891711,5,625693,6
"711",2014,"WA",0.0194541196071448,2,7057531,2
"712",2014,"WI",0.0219773752105228,0,5753199,NA
"713",2014,"WV",0.00234065157944935,0,1850569,NA
"714",2014,"WY",0.00103073180448995,0,583159,NA
"715",2015,"AK",0.00169000047536386,1,73843,2
"716",2015,"AL",0.00844016726251067,0,4854803,NA
"717",2015,"AR",0.00483068031124858,0,2979732,NA
"718",2015,"AZ",0.0306904742000364,1,683281,2
"719",2015,"CA",0.125410820920599,2,38904296,2
"720",2015,"CO",0.0184096948000111,1,5454328,2
"721",2015,"CT",0.0100170639233254,7,3588561,7
"722",2015,"DC",0.00726651028834916,6,677014,6
"723",2015,"DE",0.00268662539197028,2,942065,2
"724",2015,"FL",0.0870899372027951,0,20219111,NA
"725",2015,"GA",0.0282448091086272,0,10183353,NA
"726",2015,"HI",0.00652887671520296,2,1422999,2
"727",2015,"IA",0.00580107825636537,6,3122541,6
"728",2015,"ID",0.0047765871825512,1,1652495,2
"729",2015,"IL",0.0330640151198491,2,12859585,2
"730",2015,"IN",0.0145035152337725,1,6611442,2
"731",2015,"KS",0.00389142689477575,1,2910717,2
"732",2015,"KY",0.00961218505095409,0,4429126,NA
"733",2015,"LA",0.00980724815140831,0,4666998,NA
"734",2015,"MA",0.0306101540998494,12,6797484,7
"735",2015,"MD",0.0171573569113807,3,5988528,4
"736",2015,"ME",0.0335164303780454,3,1329098,4
"737",2015,"MI",0.00725339680260434,0,9934483,NA
"738",2015,"MN",0.013697035860466,2,5484002,2
"739",2015,"MO",0.0219437792082405,0,6075411,NA
"740",2015,"MS",0.00585353219934465,0,2990231,NA
"741",2015,"MT",0.00461266861074093,1,1031495,2
"742",2015,"NC",0.0265039938760022,1,10037218,2
"743",2015,"ND",0.000724520087401382,0,755537,NA
"744",2015,"NE",0.00318002029311919,0,1892059,NA
"745",2015,"NH",0.00308986507862354,6,133748,6
"746",2015,"NJ",0.0216110245074657,2,8870312,2
"747",2015,"NM",0.0094367921791171,2,2090071,2
"748",2015,"NV",0.0110710603400655,1,2868531,2
"749",2015,"NY",0.0770581206080068,4,19657321,4
"750",2015,"OH",0.0371996806866221,0,11622315,NA
"751",2015,"OK",0.00934827615033956,1,3910518,2
"752",2015,"OR",0.0177654948127968,1,4018542,2
"753",2015,"PA",0.0352916685107506,1,12789838,2
"754",2015,"RI",0.00516015664058722,2,1056886,2
"755",2015,"SC",0.00738617084577065,1,4896006,2
"756",2015,"SD",0.000732716015991896,0,854663,NA
"757",2015,"TN",0.0203439339473723,0,6595354,NA
"758",2015,"TX",0.0901716063528282,0,27468531,NA
"759",2015,"UT",0.00389798363764816,1,2983626,2
"760",2015,"VA",0.0211291039063435,1,8367303,2
"761",2015,"VT",0.00374226099442841,6,62581,6
"762",2015,"WA",0.0261843526609721,3,7167287,4
"763",2015,"WI",0.01835888004275,1,5762927,2
"764",2015,"WV",0.00256696483454879,1,1843332,2
"765",2015,"WY",0.000639282430060043,1,586389,2
